#,This,file,was,produced,by,the,NASA,Exoplanet,Archive,,http://exoplanetarchive.ipac.caltech.edu,
#,Sun,Sep,19,09:21:02,2021,,,,,,,
#,,,,,,,,,,,,
#,User,ID:,,,,,,,,,clebersilva,
#,,,,,,,,,,,,
#,User,preference:,archive,defaults,,,,,,,,
#,,,,,,,,,,,,
#,COLUMN,kepid:,,,,,,,,,,KepID
#,COLUMN,tce_plnt_num:,,,Planet,Number,,,,,,
#,COLUMN,tcet_period:,,,,Orbital,Period,[days],,,,
#,COLUMN,tcet_period_err:,Orbital,Period,Unc.,[days],,,,,,
#,COLUMN,tcet_time0bk:,,,Transit,Epoch,[BKJD],,,,,
#,COLUMN,tcet_time0bk_err:,Transit,Epoch,Unc.,[BKJD],,,,,,
#,COLUMN,tcet_duration:,,Transit,Duration,[hrs],,,,,,
#,COLUMN,tcet_duration_err:,Transit,Duration,Unc.,[hrs],,,,,,
#,COLUMN,av_training_set:,Autovetter,Training,Set,Label,,,,,,
#,,,,,,,,,,,,
rowid,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set,,,
178,1576115,3,1.814380,2.481740000e-05,133205,1.016240000e-02,3.4920,7.5300000e-01,AFP,,,
179,1576115,4,1.814300,0.000000000e+00,132012,0.000000000e+00,6.0000,0.0000000e+00,AFP,,,
180,1576141,1,2.686800,1.065310000e-04,133608,2.727350000e-02,8.9510,2.6680000e+01,UNK,,,
181,1576144,1,2.686710,6.478850000e-06,132152,1.219400000e-03,1.8670,4.3680000e-02,AFP,,,
182,1869607,1,12.060400,2.805240000e-04,135979,1.886260000e-02,19.8000,2.9020000e-01,AFP,,,
183,1869607,2,12.058700,1.892940000e-04,133893,1.295530000e-02,17.3500,1.0790000e+00,AFP,,,
184,1870398,1,43.159300,9.052670000e-04,132029,1.759750000e-02,21.2600,1.1370000e+00,PC,,,
185,1870849,1,0.534520,6.785150000e-06,131976,1.344870000e-03,1.5010,5.1360000e-01,AFP,,,
186,2021099,1,1.472350,1.588550000e-05,132347,4.761770000e-03,3.4900,2.5400000e+00,UNK,,,
187,2021100,1,0.866395,1.309490000e-05,131546,4.106850000e-03,2.4420,1.0180000e+00,UNK,,,
188,2021100,2,1.731320,1.711920000e-05,132207,4.688030000e-03,2.9860,6.4880000e-01,UNK,,,
189,2021440,1,7.811540,3.621990000e-05,136327,3.844590000e-03,5.3390,1.7980000e-01,AFP,,,
190,2168333,2,0.629072,6.568760000e-06,131733,3.648330000e-03,1.1640,5.6450000e-02,NTP,,,
191,2168333,3,1.224630,3.663650000e-05,131677,1.075040000e-02,3.2790,3.9180000e+00,UNK,,,
192,2168420,1,0.952009,1.597750000e-05,131817,1.046200000e-02,1.7490,1.4610000e-01,UNK,,,
193,2168420,2,1.446810,2.704130000e-05,132845,1.196820000e-02,3.8600,4.9100000e-01,UNK,,,
194,2307533,1,3.762130,3.048450000e-05,134266,5.278100000e-03,4.3580,2.7380000e-01,AFP,,,
195,2307533,2,1.254120,3.476000000e-05,132013,1.265930000e-02,3.9930,1.2100000e+01,UNK,,,
196,2307533,3,3.762320,4.333210000e-05,135231,7.701090000e-03,7.3470,2.4890000e+00,AFP,,,
197,2308603,1,459.313000,1.093010000e-02,260213,1.580790000e-02,6.1180,2.3600000e+00,NTP,,,
198,2441470,1,681.014000,4.195180000e-03,228770,6.722980000e-03,8.3370,7.8040000e-01,UNK,,,
199,2441495,1,12.493400,1.248730000e-05,138462,8.207940000e-04,2.2380,1.1640000e-01,PC,,,
200,2441728,1,0.856880,2.669420000e-06,131969,6.041030000e-04,1.2770,1.2250000e-01,AFP,,,
201,2557350,1,3.098740,1.761450000e-05,134389,3.393160000e-03,1.8380,3.8950000e-01,UNK,,,
202,2557430,1,0.648868,1.615720000e-07,131845,2.704070000e-05,1.9400,3.1910000e-03,UNK,,,
203,2557555,1,0.633901,2.916410000e-05,132071,2.887080000e-03,1.3800,3.5330000e-01,UNK,,,
204,2557816,1,9.378890,2.182110000e-05,138938,1.842900000e-03,3.3280,3.2890000e-01,PC,,,
205,2578901,1,2.326940,2.173520000e-05,132720,5.041630000e-03,1.9160,2.1330000e-01,AFP,,,
206,2578901,2,2.328520,3.779190000e-05,131776,9.836670000e-03,7.2300,8.0560000e+00,AFP,,,
207,2578901,3,1.163030,1.607860000e-05,132514,6.777460000e-03,4.2140,1.0050000e+01,UNK,,,
208,2695030,1,0.678443,1.186750000e-05,131959,5.980630000e-03,2.1020,4.6510000e+00,AFP,,,
209,2695030,2,0.678468,9.045050000e-06,131607,3.667540000e-03,2.4960,5.1920000e+00,AFP,,,
210,2695110,1,44.189400,7.789120000e-05,165801,1.478250000e-03,6.7330,1.0520000e-01,AFP,,,
211,2696703,1,6.094050,7.462590000e-07,133660,8.279130000e-05,1.8100,8.1080000e-01,PC,,,
212,2715135,2,0.968314,1.392510000e-05,132349,5.925850000e-03,6.0730,6.8400000e+00,AFP,,,
213,2715228,1,0.968208,1.540660000e-05,132463,6.437480000e-03,3.0710,8.2920000e+00,AFP,,,
214,2715245,1,1.936540,3.615740000e-05,133401,1.035630000e-02,5.2760,4.6230000e+00,AFP,,,
215,2831251,1,5.813100,4.988350000e-05,131531,6.381430000e-03,3.6620,2.4090000e-01,AFP,,,
216,2832589,1,10.849700,2.891720000e-05,136744,2.182570000e-03,3.8420,1.8970000e-01,PC,,,
217,2832753,1,3.551100,2.598200000e-05,134926,4.475310000e-03,5.8490,8.8870000e-01,AFP,,,
218,2832753,2,3.551310,2.236020000e-05,132289,3.974670000e-03,4.3690,3.9810000e-01,AFP,,,
219,2856756,2,0.640994,8.976730000e-06,131862,3.450430000e-03,1.9910,3.3060000e+00,AFP,,,
220,2856756,3,0.641043,1.606480000e-05,132078,2.969790000e-03,1.4480,6.8440000e-01,AFP,,,
221,2856960,1,204.304000,6.593330000e-04,164603,2.453310000e-03,32.3300,1.4340000e-01,UNK,,,
222,2857323,1,0.548548,4.489660000e-05,131906,1.881640000e-02,1.7890,1.0970000e+01,AFP,,,
223,1296164,2,1.960890,4.090520000e-05,132352,1.552970000e-02,2.7220,2.1630000e-01,AFP,,,
224,1296164,3,1.961310,3.207120000e-05,133129,8.604940000e-03,5.3390,4.9100000e+00,AFP,,,
225,1296721,1,2.609020,8.626640000e-05,133515,2.072870000e-02,6.6800,1.0100000e+01,UNK,,,
226,1429120,1,0.760632,1.246160000e-05,132258,2.803990000e-03,1.4790,2.6870000e-01,AFP,,,
227,1576144,2,2.686740,8.425380000e-06,132362,1.626810000e-03,1.9780,5.6190000e-02,AFP,,,
228,1576144,3,553.980000,2.488950000e-02,181469,3.477750000e-02,4.3780,2.2380000e+00,UNK,,,
229,1576144,4,1.343330,1.137180000e-05,132002,1.849840000e-03,1.3590,5.5690000e-02,UNK,,,
230,1576144,5,303.479000,0.000000000e+00,406833,0.000000000e+00,7.5000,0.0000000e+00,UNK,,,
231,1870849,2,0.796828,5.536630000e-06,132073,1.840840000e-03,2.5340,1.4070000e+00,AFP,,,
232,1870849,3,0.796837,1.120540000e-05,131769,3.030310000e-03,2.4390,1.6470000e+00,AFP,,,
233,1870849,4,0.534527,0.000000000e+00,131605,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
234,1871056,1,40.806300,1.987850000e-04,155721,3.840310000e-03,13.1700,6.2780000e-01,PC,,,
235,2021440,2,7.811570,3.101920000e-05,131530,3.062090000e-03,2.9080,6.2120000e-01,AFP,,,
236,2140360,1,0.967455,6.853230000e-06,132245,1.054880000e-03,1.8380,4.1830000e-01,UNK,,,
237,2141783,1,116.520000,4.802470000e-04,144147,3.466690000e-03,3.5630,1.1340000e+00,PC,,,
238,2282763,1,1.053440,4.837910000e-05,131592,7.872250000e-03,3.1900,8.0060000e+00,NTP,,,
239,2282763,2,0.688266,1.156270000e-05,131723,1.586690000e-03,1.5980,2.6970000e-01,NTP,,,
240,2282763,3,3.761670,2.346610000e-05,133821,3.293210000e-03,2.7660,1.7930000e-01,NTP,,,
241,2308957,1,1.109820,0.000000000e+00,132165,0.000000000e+00,3.5000,0.0000000e+00,NTP,,,
242,2309568,1,373.850000,8.361590000e-03,430816,1.703380000e-02,12.1800,1.9100000e+00,NTP,,,
243,2309568,2,5.474030,8.278510000e-05,132680,1.133520000e-02,14.5100,6.3920000e+00,NTP,,,
244,2309579,1,1.043690,1.130650000e-05,132548,2.923520000e-03,3.3270,1.4470000e+00,AFP,,,
245,2442084,1,49.788600,3.665210000e-06,175193,6.349680000e-05,7.3980,3.2910000e-03,AFP,,,
246,2442084,2,49.788600,3.562030000e-06,134385,6.066040000e-05,3.7760,1.0820000e-02,AFP,,,
247,2442118,1,1.221480,9.616930000e-06,132013,2.903390000e-03,3.9050,1.5340000e+00,AFP,,,
248,2442118,2,1.221720,2.777730000e-05,132725,2.676320000e-02,2.6690,1.4280000e+00,AFP,,,
249,2442359,1,0.552831,4.891500000e-06,131757,7.774130000e-04,1.1760,2.0060000e-01,AFP,,,
250,2558163,1,17.543600,2.582010000e-04,138919,1.221250000e-02,6.8940,1.5760000e+00,PC,,,
251,2558363,1,0.546234,7.564240000e-06,131598,1.124820000e-03,1.0500,1.3200000e-01,AFP,,,
252,2558370,1,0.546250,3.125320000e-06,131581,2.620020000e-04,1.0730,4.5420000e-02,PC,,,
253,2579043,1,6.312160,2.176830000e-05,136936,2.637670000e-03,4.8470,3.8660000e-01,PC,,,
254,2579147,1,7.352910,4.186490000e-05,134201,3.991120000e-03,12.5000,6.6620000e-01,AFP,,,
255,2579147,2,14.706100,7.699370000e-05,144903,4.135200000e-03,15.5100,2.8390000e-01,NTP,,,
256,2579147,3,7.353170,3.901740000e-05,132269,3.746540000e-03,15.0400,2.0410000e-01,AFP,,,
257,2579147,4,1.336640,0.000000000e+00,132243,0.000000000e+00,5.0000,0.0000000e+00,UNK,,,
258,2696938,1,573.587000,1.334510000e-02,131578,2.554650000e-02,10.4600,2.4210000e+00,NTP,,,
259,2697935,1,21.512900,4.524340000e-05,132468,1.848280000e-03,3.4790,7.8520000e-01,UNK,,,
260,2706947,1,2.577720,4.828840000e-05,133816,1.127420000e-02,8.2440,5.5140000e+00,UNK,,,
261,2707097,1,0.692797,3.214700000e-07,131897,3.411170000e-05,0.5059,1.1840000e-02,AFP,,,
262,2715282,1,0.968163,1.674090000e-05,132491,7.083570000e-03,5.2490,1.8770000e+01,AFP,,,
263,2715398,1,0.968354,1.619900000e-05,132341,6.987430000e-03,4.1160,1.2190000e+01,AFP,,,
264,2715487,1,0.700442,8.720220000e-06,131880,1.946020000e-03,1.6150,4.7610000e-01,AFP,,,
265,2715487,2,0.700452,1.218420000e-05,132064,3.635270000e-03,1.7090,2.3460000e+00,AFP,,,
266,2833554,1,2.080140,1.782510000e-05,133347,4.601790000e-03,5.7750,1.9460000e+00,AFP,,,
267,2833554,2,2.080230,2.018010000e-05,132257,5.209100000e-03,7.4870,5.3180000e+00,AFP,,,
268,2834463,1,5.888430,2.344760000e-05,136022,2.780690000e-03,1.0600,1.4170000e-01,UNK,,,
269,2857722,3,0.630106,1.253060000e-05,131901,1.159160000e-03,0.7170,4.3410000e-02,AFP,,,
270,2858134,1,494.127000,4.285950000e-02,257587,7.267020000e-02,2.7630,4.3350000e+00,UNK,,,
271,2859299,1,0.643683,1.192940000e-05,131992,1.876210000e-03,0.9114,9.4800000e-02,AFP,,,
272,2859299,2,0.643679,1.422700000e-05,131680,2.465430000e-03,1.0230,1.4570000e-01,AFP,,,
273,1429120,2,0.760636,9.449420000e-06,131907,3.442310000e-03,3.0410,4.4270000e+00,AFP,,,
274,1429589,1,38.168800,6.933630000e-04,144468,1.493660000e-02,6.7690,1.1080000e+00,PC,,,
275,1429653,1,2.338240,2.358360000e-05,133096,6.349090000e-03,6.7030,2.6350000e+00,AFP,,,
276,1576558,1,3.795840,5.749970000e-05,134649,1.014520000e-02,15.3800,9.2610000e+00,NTP,,,
277,1577039,1,3.073120,2.030960000e-05,132668,3.185400000e-03,4.6490,2.0110000e-01,AFP,,,
278,1577039,2,3.073060,1.224660000e-05,133824,1.789190000e-03,2.3680,1.7390000e-01,AFP,,,
279,1871056,2,140.103000,1.588650000e-03,216217,7.456350000e-03,17.9400,1.0590000e+00,PC,,,
280,1871483,1,14.137400,1.383070000e-04,136683,8.358270000e-03,2.2470,5.0330000e-01,UNK,,,
281,1872262,1,0.750956,1.071980000e-05,132279,3.619660000e-03,3.6260,7.2580000e+00,UNK,,,
282,2141938,1,1.253800,1.232120000e-05,132448,3.911110000e-03,2.6880,9.2250000e-01,AFP,,,
283,2141938,2,1.253730,1.587790000e-05,131946,5.802930000e-03,4.7350,8.4350000e+00,AFP,,,
284,2142522,1,13.323500,7.116850000e-05,134037,4.253050000e-03,3.9520,5.2620000e-01,PC,,,
285,2156514,1,1.585560,1.461970000e-05,132918,3.559020000e-03,3.6460,1.5620000e+00,UNK,,,
286,2283124,1,0.611056,1.088090000e-05,132097,1.872270000e-03,1.4680,8.8180000e-01,AFP,,,
287,2283124,2,0.611014,1.767910000e-05,131778,4.093950000e-03,2.0670,1.2090000e+00,AFP,,,
288,2283124,3,1.222080,1.482960000e-05,132552,2.881370000e-03,1.6980,5.7620000e-01,UNK,,,
289,2283362,1,0.673138,9.797270000e-06,131690,1.617980000e-03,1.0700,1.5980000e-01,AFP,,,
290,2309579,2,1.043660,9.412420000e-06,131779,2.789820000e-03,2.1090,3.2660000e-01,AFP,,,
291,2309585,1,1.838520,0.000000000e+00,132095,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
292,2309587,1,1.838510,2.699920000e-08,132102,6.382690000e-06,3.1090,6.3500000e-04,AFP,,,
293,2309587,2,0.919256,0.000000000e+00,132101,0.000000000e+00,2.0000,0.0000000e+00,UNK,,,
294,2309719,1,54.356300,1.335740000e-05,164070,2.020110000e-04,6.3780,1.3380000e-02,PC,,,
295,2442448,1,76.613500,6.127850000e-04,153799,6.848290000e-03,9.5470,9.7300000e-01,PC,,,
296,2442551,1,453.951000,6.110490000e-03,504679,9.491470000e-03,9.7210,1.4870000e+00,UNK,,,
297,2443393,1,73.709700,8.824000000e-04,202806,9.628520000e-03,10.3600,7.7450000e-01,PC,,,
298,2443753,1,0.864109,1.207060000e-05,131601,5.595530000e-03,4.7410,1.7300000e+01,UNK,,,
299,2558488,1,1.287850,3.055200000e-05,132403,1.207630000e-02,3.5140,1.3280000e+00,NTP,,,
300,2568519,1,0.916937,0.000000000e+00,131824,0.000000000e+00,3.5000,0.0000000e+00,UNK,,,
301,2568971,1,5.088570,2.137390000e-05,134059,3.507810000e-03,4.6120,2.9610000e-01,NTP,,,
302,2568971,2,2.544330,1.292650000e-05,133970,2.894500000e-03,3.3740,2.5480000e-01,UNK,,,
303,2568971,3,0.848111,8.637950000e-06,131821,2.623960000e-03,2.6200,2.6280000e+00,UNK,,,
304,2579814,1,2.790910,7.012520000e-05,133906,1.676260000e-02,11.3700,2.4150000e+01,NTP,,,
305,2579906,1,0.640756,1.374880000e-05,131533,3.070560000e-03,1.7910,2.2870000e+00,UNK,,,
306,2580613,1,3.006090,4.662600000e-05,131566,1.005550000e-02,6.8690,4.3170000e+00,UNK,,,
307,2580872,1,15.926600,0.000000000e+00,145552,0.000000000e+00,5.0000,0.0000000e+00,AFP,,,
308,2707479,1,0.752174,1.876850000e-05,131657,3.998930000e-03,2.5110,2.9990000e+00,UNK,,,
309,2707479,2,0.950029,1.455490000e-05,132165,4.316370000e-03,3.0340,1.1390000e+00,AFP,,,
310,2707479,3,0.950130,0.000000000e+00,131606,0.000000000e+00,3.5000,0.0000000e+00,AFP,,,
311,2707916,1,1.891290,1.144370000e-05,132676,4.302300000e-03,3.5490,2.6460000e-01,AFP,,,
312,2715695,1,4.095800,1.797560000e-05,131618,2.977760000e-03,1.7260,8.6250000e-01,PC,,,
313,2715695,2,7.558770,3.305390000e-05,137966,3.421650000e-03,1.1080,2.2970000e-01,PC,,,
314,2716801,1,42.521500,4.914350000e-04,136134,9.749310000e-03,6.0960,7.1820000e-01,PC,,,
315,2716801,2,9.476610,1.352990000e-04,134735,1.164090000e-02,4.4040,9.0530000e-01,UNK,,,
316,2835657,1,0.761739,1.197950000e-05,131957,1.767590000e-03,1.4580,7.0080000e-01,NTP,,,
317,2837111,1,8.734860,4.214980000e-05,135085,3.797030000e-03,4.3570,6.2900000e-01,PC,,,
318,2837111,2,3.718390,4.006210000e-05,134668,7.311780000e-03,3.6420,2.9500000e-01,UNK,,,
319,2846358,1,394.749000,7.223900000e-03,426232,7.512970000e-03,14.3100,1.7720000e+00,UNK,,,
320,2860656,1,4.114920,2.990280000e-05,135327,5.393380000e-03,3.1200,5.3720000e-01,PC,,,
321,2860788,1,2.629870,6.038930000e-08,132068,1.674890000e-05,6.3990,9.1710000e-04,UNK,,,
322,2860793,1,2.629860,8.942050000e-06,132074,1.935900000e-03,4.0580,2.2800000e-01,AFP,,,
323,2860793,2,3.728820,3.351470000e-05,132441,5.845580000e-03,5.6020,8.9950000e-01,NTP,,,
324,1429653,2,2.338440,3.618660000e-05,132286,9.136170000e-03,7.4240,1.2800000e+01,AFP,,,
325,1430207,1,399.527000,1.465060000e-02,490221,1.736350000e-02,11.7300,7.2840000e-01,NTP,,,
326,1430590,1,0.693353,8.499150000e-06,131982,2.553040000e-03,1.9090,2.0410000e+00,NTP,,,
327,1430590,2,0.921289,1.419300000e-05,131763,7.612960000e-03,2.0590,8.3750000e-01,UNK,,,
328,1577039,3,3.073380,1.104030000e-04,131559,2.980940000e-02,5.5310,2.7320000e+00,AFP,,,
329,1577039,4,3.073090,2.439720000e-05,133661,1.493330000e-02,7.6450,2.5300000e+00,AFP,,,
330,1577912,1,0.601866,1.117180000e-05,132030,6.354900000e-03,3.8490,2.1000000e+01,UNK,,,
331,1577912,2,0.781821,1.749950000e-05,132274,9.835760000e-03,1.2450,1.3630000e+00,UNK,,,
332,1872262,2,1.302420,2.814650000e-05,131912,1.002750000e-02,2.6300,7.0450000e-01,UNK,,,
333,1872821,1,10.273800,4.538930000e-05,134651,3.548030000e-03,3.1250,6.1790000e-01,PC,,,
334,1872948,1,1.386060,9.404290000e-06,131646,2.776620000e-03,3.5330,4.7940000e-01,AFP,,,
335,1872948,2,1.386350,1.159840000e-05,131743,5.244700000e-03,5.0690,1.3970000e+00,AFP,,,
336,2157247,1,5.686490,9.203950000e-06,132743,1.142750000e-03,2.3440,2.7250000e-01,UNK,,,
337,2157247,2,5.686430,8.394190000e-06,133291,1.063130000e-03,2.2510,1.4070000e-01,UNK,,,
338,2157489,1,1.357240,1.647300000e-05,132480,5.527060000e-03,3.9180,2.8010000e+00,AFP,,,
339,2283362,2,0.673128,1.126940000e-05,132017,2.936460000e-03,1.8150,1.0500000e+00,AFP,,,
340,2297728,1,1.800160,1.216640000e-05,132679,2.075500000e-03,5.8610,2.5850000e+00,NTP,,,
341,2297728,2,0.535446,2.290380000e-05,131683,5.184780000e-03,1.4830,1.9250000e+00,NTP,,,
342,2297729,1,477.014000,1.352440000e-02,608124,1.950360000e-02,12.1700,2.3930000e+00,UNK,,,
343,2309910,1,1.843620,9.031570000e-06,132305,2.778720000e-03,4.5660,1.5190000e+00,AFP,,,
344,2310284,1,1.399380,1.523980000e-05,132621,2.106870000e-03,4.2180,1.7520000e+00,NTP,,,
345,2310284,2,0.699673,0.000000000e+00,131568,0.000000000e+00,2.5000,0.0000000e+00,UNK,,,
346,2310586,1,0.585522,1.219780000e-05,131579,3.548190000e-03,1.8300,1.5570000e+00,UNK,,,
347,2444412,1,14.911200,1.098000000e-05,141325,5.845860000e-04,3.4500,8.1250000e-02,PC,,,
348,2444769,1,3.001680,4.266420000e-05,133063,9.133630000e-03,11.2600,9.8730000e+00,UNK,,,
349,2445129,1,10.318800,2.594970000e-05,132040,2.012130000e-03,2.9110,4.2210000e-01,AFP,,,
350,2568971,4,0.508855,0.000000000e+00,131942,0.000000000e+00,1.5000,0.0000000e+00,NTP,,,
351,2569488,1,1.523270,3.054250000e-06,132335,5.970490000e-04,3.2460,5.2790000e-02,AFP,,,
352,2569494,1,1.523330,3.763690000e-07,132312,1.112870000e-04,4.5710,8.7090000e-03,AFP,,,
353,2569516,1,45.582900,4.109040000e-04,138675,7.306970000e-03,3.3800,3.2490000e-01,AFP,,,
354,2580872,2,15.926600,8.237060000e-07,137042,4.296630000e-05,11.1100,5.7590000e-03,AFP,,,
355,2580872,3,15.926500,0.000000000e+00,144648,0.000000000e+00,1.5000,0.0000000e+00,AFP,,,
356,2580882,1,0.889755,1.735410000e-05,132262,4.465540000e-03,1.5760,4.2370000e-01,UNK,,,
357,2581191,1,1.990440,6.465570000e-06,132712,1.709580000e-03,2.9720,1.6760000e-01,AFP,,,
358,2707985,1,1.891290,1.013680000e-05,132686,2.983830000e-03,4.6690,1.9090000e+00,AFP,,,
359,2708156,1,1.891280,0.000000000e+00,132676,0.000000000e+00,4.5000,0.0000000e+00,UNK,,,
360,2708156,2,0.630414,1.654080000e-05,131956,2.909020000e-03,1.3100,1.1290000e+00,UNK,,,
361,2708172,1,1.891170,1.755030000e-05,132758,5.327100000e-03,4.4120,3.1930000e+00,AFP,,,
362,2716853,1,18.827400,8.850490000e-05,139709,3.990970000e-03,4.6220,1.0720000e+00,PC,,,
363,2716979,1,8.832420,6.325860000e-05,137700,5.601430000e-03,2.1320,2.4920000e-01,UNK,,,
364,2717158,1,13.222600,1.346030000e-04,144298,8.121610000e-03,4.0370,8.2470000e-01,PC,,,
365,2846358,2,2.392200,2.029530000e-05,132737,3.444980000e-03,7.4860,1.8670000e+00,NTP,,,
366,2846358,3,1.106110,8.538990000e-06,131908,1.438590000e-03,3.5640,9.0690000e-01,NTP,,,
367,2847816,1,0.578045,8.000040000e-06,131763,2.580260000e-03,2.1930,5.4080000e+00,UNK,,,
368,2849140,1,11.823300,1.705600000e-04,139463,1.133730000e-02,8.0430,8.0440000e-01,PC,,,
369,2860866,1,90.124900,4.208760000e-04,175979,3.752160000e-03,12.5400,2.0560000e-01,PC,,,
370,2860930,1,459.269000,6.667180000e-03,260303,9.797000000e-03,2.8810,3.2920000e+00,NTP,,,
371,2861126,1,4.987750,2.561070000e-05,133684,3.686290000e-03,1.7710,3.7620000e-01,UNK,,,
372,2864938,1,255.920000,9.188690000e-03,349696,1.982770000e-02,11.3400,1.4970000e+00,UNK,,,
373,2969628,1,0.657810,5.103160000e-05,131643,1.911130000e-02,2.0240,1.4650000e+01,UNK,,,
374,1430741,1,1.416640,2.352870000e-05,132075,8.411330000e-03,4.1940,5.4600000e-01,AFP,,,
375,1430741,2,1.416760,1.126930000e-05,131538,2.404910000e-03,4.5810,2.4210000e+00,AFP,,,
376,1431122,1,4.298940,1.313130000e-05,132858,2.079660000e-03,2.2350,3.9620000e-01,PC,,,
377,1717528,1,9.313950,4.662670000e-05,135775,3.903230000e-03,0.9989,2.0490000e-01,NTP,,,
378,1717722,1,4.537030,1.523140000e-05,132181,2.340150000e-03,1.7670,6.8850000e-01,PC,,,
379,1717722,2,0.977284,7.425060000e-06,131716,1.862410000e-03,1.5400,2.1050000e-01,PC,,,
380,1718189,1,21.853600,1.006960000e-04,144320,3.737630000e-03,3.4960,4.8960000e-01,PC,,,
381,1872948,3,1.385810,1.922230000e-05,132690,6.368470000e-03,5.2500,1.8810000e+00,AFP,,,
382,1873030,1,2.536630,5.634090000e-05,132998,1.406740000e-02,6.1780,5.9510000e+00,UNK,,,
383,1873513,1,3.290380,7.147020000e-07,131878,1.684200000e-04,1.7750,4.8860000e-02,PC,,,
384,2157489,2,1.357340,5.823140000e-05,131758,2.716670000e-02,2.8060,1.9580000e+00,AFP,,,
385,2158190,1,0.984451,1.396030000e-05,131564,5.013070000e-03,2.9270,3.0320000e+00,NTP,,,
386,2158208,1,0.879166,1.584320000e-05,131938,4.642230000e-03,1.9990,1.6970000e+00,UNK,,,
387,2158208,2,0.768036,2.686830000e-05,131521,9.530370000e-03,2.5010,3.0920000e+00,AFP,,,
388,2297739,1,1.611120,1.611730000e-05,132641,4.704520000e-03,6.0080,3.7970000e+00,NTP,,,
389,2297739,2,4.160260,4.808510000e-05,135340,8.240010000e-03,12.3300,3.7010000e+00,NTP,,,
390,2297793,1,459.137000,1.200360000e-02,260363,1.890990000e-02,15.5800,1.2870000e+00,NTP,,,
391,2300319,1,366.774000,1.252750000e-02,172741,2.095050000e-02,8.1920,2.5780000e+00,UNK,,,
392,2422539,1,118.244000,8.195100000e-04,223767,5.792730000e-03,9.4820,1.8030000e-01,NTP,,,
393,2422820,1,13.891300,1.881600000e-04,137345,1.122410000e-02,5.0160,1.5170000e+00,UNK,,,
394,2436378,1,8.531610,1.016310000e-05,136278,1.134600000e-03,2.9130,6.8460000e-02,AFP,,,
395,2445129,2,10.318600,6.515870000e-05,134833,5.208180000e-03,3.7990,3.3160000e-01,AFP,,,
396,2445134,1,8.412010,1.217490000e-07,139649,1.251760000e-05,5.4020,6.9560000e-04,AFP,,,
397,2445134,2,8.412010,1.290270000e-06,135448,1.299700000e-04,5.1380,6.9010000e-03,AFP,,,
398,2445154,1,8.412170,3.265580000e-05,139632,3.148120000e-03,4.1030,1.9100000e-01,AFP,,,
399,2570281,1,14.471300,1.369420000e-04,145930,9.112190000e-03,11.4900,2.6600000e-01,AFP,,,
400,2570281,2,14.471200,9.727910000e-05,145374,3.687960000e-02,28.7900,1.6160000e+00,AFP,,,
401,2570432,1,1.891450,1.840430000e-05,132592,7.377100000e-03,5.7200,5.3850000e+00,AFP,,,
402,2570505,1,1.891260,2.173750000e-05,132690,6.601020000e-03,4.8250,3.4470000e+00,AFP,,,
403,2581316,1,217.832000,7.712540000e-05,238820,2.853080000e-04,21.3400,2.0260000e-02,PC,,,
404,2581316,2,10.514200,3.998440000e-05,134570,2.990870000e-03,3.7700,9.9070000e-02,PC,,,
405,2581452,1,2.617580,6.262980000e-05,133806,1.375020000e-02,8.4670,1.1290000e+01,UNK,,,
406,2708176,1,1.891290,1.874430000e-05,132670,5.476230000e-03,4.3930,2.4030000e+00,AFP,,,
407,2708203,1,1.891250,1.256900000e-05,132685,4.855850000e-03,2.7540,2.1350000e-01,AFP,,,
408,2708221,1,1.891160,7.171350000e-06,132749,2.587630000e-03,4.2950,6.5960000e-01,AFP,,,
409,2708270,1,1.891260,8.747420000e-06,132701,1.762550000e-03,3.3210,2.6000000e-01,AFP,,,
410,2717483,1,0.737176,1.469010000e-05,132070,6.894170000e-03,2.2330,8.1480000e+00,AFP,,,
411,2717483,2,0.737207,9.049130000e-06,131567,2.836880000e-03,2.0000,1.2600000e+00,AFP,,,
412,2717483,3,1.156990,1.984590000e-05,132025,9.893300000e-03,2.3050,1.0620000e+00,UNK,,,
413,2718630,1,0.779388,6.030970000e-06,131848,2.148860000e-03,2.6710,2.0720000e+00,UNK,,,
414,2849805,1,3.749100,5.820250000e-06,135109,1.000690000e-03,1.8250,6.4570000e-02,PC,,,
415,2850321,1,25.221200,2.463740000e-04,143718,8.007260000e-03,15.9500,2.7560000e-01,UNK,,,
416,2851014,1,468.391000,6.990600000e-03,285595,8.719860000e-03,5.8810,1.4830000e+00,UNK,,,
417,2969638,2,1.973590,1.787370000e-05,132489,4.979900000e-03,3.8580,1.3310000e+00,AFP,,,
418,2969991,1,3.409820,2.009130000e-05,134645,3.529400000e-03,5.8450,4.4290000e-01,AFP,,,
419,2969991,2,3.409600,3.358820000e-05,133167,5.752410000e-03,7.5480,2.5400000e+00,AFP,,,
420,1431794,1,0.625631,3.985780000e-06,131693,7.130490000e-04,1.9790,3.1040000e-01,UNK,,,
421,1431794,2,2.943750,3.828950000e-05,132885,7.637330000e-03,6.3670,1.2680000e-01,UNK,,,
